sport,year,month,day,timestamp,total_distance_m,minutes_per_mile,total_elapsed_time_s,avg_heart_rate_bpm,steps_per_minute,total_ascent_m,total_descent_m
cycling,2023,6,24,2023-06-24T17:09:12Z,8046.72,10.622734060171485,3553.937,121,510,225,213
cycling,2023,6,24,2023-06-24T18:01:54Z,8046.72,10.272846994229413,3161.872,111,510,187,194
cycling,2023,6,24,2023-06-24T18:52:11Z,8046.72,10.0571441702036,3016.689,122,510,162,172
cycling,2023,6,24,2023-06-24T18:57:54Z,928.39,9.474533204497703,327.928,120,510,31,18
cycling,2023,6,24,2023-06-24T19:15:57Z,1387.66,14.102210043077289,743.851,116,510,17,33
cycling,2023,6,25,2023-06-25T19:00:44Z,8046.72,9.043291807799394,2901.82,106,510,278,121
cycling,2023,6,25,2023-06-25T19:52:19Z,8046.72,10.316309039205,3094.582,102,510,191,243
cycling,2023,6,25,2023-06-25T21:14:00Z,8046.72,16.335203107145556,4900.664,111,510,395,151
cycling,2023,6,25,2023-06-25T22:23:33Z,8046.72,13.91203501137604,4173.644,113,510,195,471
cycling,2023,6,25,2023-06-25T22:51:45Z,4298.66,10.539254814119058,1688.983,118,510,26,92
running,2023,6,27,2023-06-27T00:09:44Z,1609.34,9.018965535283456,541.124,126,142,12,15
running,2023,6,27,2023-06-27T00:18:54Z,1609.34,8.765491340500981,549.746,137,146,14,7
running,2023,6,27,2023-06-27T00:28:40Z,1609.34,9.214154414954654,586.546,129,144,2,7
running,2023,6,27,2023-06-27T00:38:46Z,1609.34,10.087402595687477,605.278,128,140,20,12
running,2023,6,27,2023-06-27T00:42:19Z,646.77,8.754048140317558,211.064,124,150,5,10
running,2023,6,27,2023-06-27T23:17:44Z,1535.52,8.387243121304879,480.205,126,150,11,13
running,2023,6,27,2023-06-27T23:20:55Z,818.73,6.231971073869191,190.21,140,156,3,2
running,2023,6,27,2023-06-27T23:24:06Z,803.75,6.395422866459944,191.644,147,154,0,0
running,2023,6,27,2023-06-27T23:27:19Z,801.24,6.457006139126866,192.878,159,154,0,2
running,2023,6,27,2023-06-27T23:30:34Z,810.44,6.457006139126866,195.101,165,154,0,0
running,2023,6,27,2023-06-27T23:33:48Z,799.31,6.5197869474800685,194.279,179,152,2,3
running,2023,6,27,2023-06-27T23:36:59Z,804.11,6.351504499628937,190.421,183,154,2,0
running,2023,6,27,2023-06-27T23:37:47Z,201.63,6.461672729928451,48.569,185,154,0,2
running,2023,6,27,2023-06-27T23:48:23Z,1480.22,11.428378143132937,633.471,146,126,17,8
running,2023,6,28,2023-06-28T22:43:34Z,1609.34,8.197556082497861,491.909,138,152,11,17
running,2023,6,28,2023-06-28T22:51:17Z,1609.34,7.716456703663119,462.99,154,150,22,16
running,2023,6,28,2023-06-28T22:59:28Z,1609.34,8.190046870819236,491.367,151,150,27,47
running,2023,6,28,2023-06-28T23:07:37Z,1609.34,8.142806163306922,488.522,160,150,37,12
running,2023,6,28,2023-06-28T23:08:03Z,93.11,6.957821920086381,24.151,155,146,0,2
cycling,2023,6,30,2023-06-30T02:10:27Z,8046.72,20.046639388589686,6015.722,109,510,90,73
cycling,2023,6,30,2023-06-30T03:11:58Z,4382.51,21.789117385810723,3685.67,114,510,41,60
cycling,2023,6,30,2023-06-30T22:54:13Z,8046.72,16.128925737782925,4838.953,138,510,477,123
cycling,2023,6,30,2023-06-30T23:28:49Z,6354.7,8.69164079777479,2059.115,120,510,53,407
running,2023,7,1,2023-07-01T23:43:48Z,1609.34,8.561252314692947,513.614,126,148,9,17
running,2023,7,1,2023-07-01T23:51:59Z,1609.34,8.187546856511906,491.266,141,150,21,2
running,2023,7,2,2023-07-02T00:00:02Z,1609.34,8.047525803160216,482.883,149,150,25,43
running,2023,7,2,2023-07-02T00:08:12Z,1609.34,8.160147095203225,489.65,155,150,32,25
running,2023,7,2,2023-07-02T00:08:22Z,17.07,8.317024341684652,5.292,154,148,0,0
cycling,2023,7,2,2023-07-02T14:49:27Z,8046.72,13.384432885196107,4015.781,133,510,452,102
cycling,2023,7,2,2023-07-02T15:21:23Z,6170.66,8.319604063875,1913.772,123,510,60,411
running,2023,7,4,2023-07-04T03:21:36Z,1609.34,8.345489577452707,500.776,129,148,11,19
running,2023,7,4,2023-07-04T03:31:20Z,1609.34,9.728836961165397,583.773,130,148,14,13
running,2023,7,4,2023-07-04T03:41:07Z,1609.34,9.782058169924507,587.027,130,150,19,18
running,2023,7,4,2023-07-04T03:50:04Z,1609.34,8.95572737961035,537.272,136,150,14,7
running,2023,7,4,2023-07-04T03:50:12Z,15.37,9.945273823482758,5.701,131,146,0,0
cycling,2023,7,15,2023-07-15T17:30:25Z,8046.72,13.116089731996578,3934.67,133,510,135,83
cycling,2023,7,15,2023-07-15T18:14:35Z,5941.35,11.641668186602866,2578.351,128,510,40,95
running,2023,7,16,2023-07-16T17:01:39Z,1609.34,10.00835951564664,600.496,134,146,15,14
running,2023,7,16,2023-07-16T17:11:47Z,1609.34,10.140795274832893,608.415,144,148,23,14
running,2023,7,16,2023-07-16T17:21:30Z,1609.34,9.704198083188496,582.195,146,150,11,27
running,2023,7,16,2023-07-16T17:31:33Z,1609.34,9.00080654427282,602.068,152,152,27,33
running,2023,7,16,2023-07-16T17:38:55Z,1054.01,9.655292837268899,440.042,149,148,19,15
running,2023,7,19,2023-07-19T18:41:28Z,1609.34,9.494656106878937,569.607,144,148,12,13
running,2023,7,19,2023-07-19T18:51:14Z,1609.34,9.764253185996724,585.849,146,148,18,16
running,2023,7,19,2023-07-19T19:00:19Z,1609.34,9.073884811208728,544.509,152,148,14,9
running,2023,7,19,2023-07-19T19:03:38Z,631.86,8.395118466958687,197.769,160,148,4,4
running,2023,7,21,2023-07-21T16:13:31Z,1609.34,8.517752779273739,511.026,143,148,11,9
running,2023,7,21,2023-07-21T16:23:03Z,1609.34,8.638455234116908,572.319,154,148,16,12
running,2023,7,21,2023-07-21T16:31:46Z,1609.34,8.717063211547936,523.081,156,148,16,13
running,2023,7,21,2023-07-21T16:35:03Z,594.29,8.071743455291303,178.86,155,148,2,4
cycling,2023,7,22,2023-07-22T17:38:58Z,5860.09,16.167814045770346,3531.873,130,510,69,46
running,2023,7,24,2023-07-24T22:07:40Z,1609.34,10.493898083698356,629.731,141,150,123,0
running,2023,7,24,2023-07-24T22:16:54Z,1609.34,9.23954650428281,554.446,147,146,34,0
running,2023,7,24,2023-07-24T22:25:24Z,1609.34,7.650428836832003,509.784,144,144,0,24
running,2023,7,24,2023-07-24T22:33:43Z,1609.34,8.319604063875,499.099,137,146,0,128
running,2023,7,24,2023-07-24T22:33:52Z,9.97,11.199333403729854,4.163,132,144,0,0
cycling,2023,7,25,2023-07-25T16:01:18Z,8046.72,9.828656468278856,2948.508,134,510,226,237
cycling,2023,7,25,2023-07-25T16:48:55Z,7227.42,10.59755175896207,2855.387,124,510,200,194
running,2023,7,26,2023-07-26T04:21:12Z,1609.34,10.614326672707953,636.962,140,150,94,31
running,2023,7,26,2023-07-26T04:32:43Z,1609.34,10.916729142015875,690.768,122,148,19,114
running,2023,7,26,2023-07-26T04:43:28Z,1609.34,10.746155249171876,644.85,138,150,58,19
running,2023,7,26,2023-07-26T04:43:42Z,22.46,13.3113665022,11.148,131,144,0,0
cycling,2023,7,26,2023-07-26T17:08:22Z,8046.72,12.060433229286419,3741.642,133,510,311,193
cycling,2023,7,26,2023-07-26T17:28:01Z,4235.49,7.4527378443826064,1176.849,134,510,75,184
running,2023,7,27,2023-07-27T03:50:39Z,1609.34,9.265078929855958,555.858,128,150,3,50
running,2023,7,27,2023-07-27T04:00:15Z,1609.34,8.596924199337499,576.063,144,144,11,4
running,2023,7,27,2023-07-27T04:03:05Z,479.4,9.501382749533477,169.815,153,148,14,0
running,2023,7,27,2023-07-27T04:06:49Z,820.73,7.300599755561514,223.373,165,158,70,0
running,2023,7,27,2023-07-27T04:13:47Z,946.32,11.0928054185,415.836,136,140,11,55
cycling,2023,7,28,2023-07-28T00:45:14Z,8046.72,12.203095314801185,3661.694,122,510,257,144
cycling,2023,7,28,2023-07-28T01:05:13Z,4016.7,7.8681148436295105,1178.173,138,510,75,184
cycling,2023,7,28,2023-07-28T17:21:49Z,8046.72,8.488102374029431,2546.603,134,510,220,259
cycling,2023,7,28,2023-07-28T17:48:15Z,1676.5,10.907850143120374,681.79,142,510,65,24
cycling,2023,7,28,2023-07-28T18:48:00Z,4157.63,8.771224166753761,1359.699,112,510,39,204
cycling,2023,7,29,2023-07-29T19:11:02Z,8046.72,9.814271314282108,2943.973,140,510,257,213
cycling,2023,7,29,2023-07-29T19:14:57Z,1038.77,5.98714363882433,231.89,132,510,2,47
cycling,2023,7,29,2023-07-29T23:06:30Z,8046.72,9.86480452443288,2959.78,147,510,302,173
cycling,2023,7,29,2023-07-29T23:15:38Z,2806.11,5.208233689695728,544.916,154,510,18,143
cycling,2023,7,30,2023-07-30T18:59:42Z,8046.72,10.885715706953329,3361.51,146,510,405,295
cycling,2023,7,30,2023-07-30T19:06:58Z,1536.02,7.395203612333334,423.457,137,510,2,92
cycling,2023,7,30,2023-07-30T20:11:48Z,3735.98,4.840715304445587,674.191,121,510,18,199
cycling,2023,8,2,2023-08-02T22:55:47Z,8046.72,15.424038816522714,4627.588,135,510,166,171
cycling,2023,8,2,2023-08-02T23:03:18Z,618.38,19.436524276763045,448.122,136,510,6,18
running,2023,8,3,2023-08-03T03:45:12Z,1609.34,9.764253185996724,585.835,125,148,14,9
running,2023,8,3,2023-08-03T03:55:48Z,1609.34,10.034569211347923,636.082,131,148,16,15
running,2023,8,3,2023-08-03T04:05:55Z,1609.34,10.11784364463712,607.111,123,148,14,13
running,2023,8,3,2023-08-03T04:11:18Z,907.52,9.45782916147144,319.979,130,150,7,13
running,2023,8,4,2023-08-04T18:52:37Z,1609.34,8.118160866202482,487.067,147,150,14,10
running,2023,8,4,2023-08-04T18:57:53Z,942.33,9.00080654427282,316.231,136,150,9,16
running,2023,8,4,2023-08-04T19:04:47Z,1245.64,8.905180445528885,413.502,137,150,14,15
running,2023,8,4,2023-08-04T19:10:04Z,1016.23,8.379382537311153,317.459,145,148,15,2
running,2023,8,4,2023-08-04T19:15:12Z,740.37,11.162048898016229,308.046,129,150,7,3
running,2023,8,4,2023-08-04T19:20:33Z,1016.36,8.453326032755436,320.356,139,148,21,21
running,2023,8,4,2023-08-04T19:24:46Z,661.25,10.284663919452838,253.581,131,150,5,18
running,2023,8,4,2023-08-04T19:30:04Z,1009.61,8.455991015741803,318.282,142,148,19,17
running,2023,8,4,2023-08-04T19:34:01Z,460.01,13.797532665603395,236.613,129,118,4,7
running,2023,8,4,2023-08-04T19:39:35Z,1085.62,8.25050861332913,333.927,137,146,3,8
running,2023,8,4,2023-08-04T19:41:28Z,142.16,21.338427606947498,113.09,111,90,0,5
running,2023,8,4,2023-08-04T19:51:24Z,1609.34,9.93790422450278,596.259,133,140,23,5
running,2023,8,4,2023-08-04T19:53:14Z,317.94,9.049393894039474,107.266,130,148,0,9
running,2023,8,5,2023-08-05T21:09:49Z,1609.34,10.144630673953479,645.752,143,150,87,0
running,2023,8,5,2023-08-05T21:19:31Z,1547.59,10.083610339072557,581.827,137,148,31,115
running,2023,8,5,2023-08-05T21:24:50Z,1195.8,7.162190521210413,319.318,149,158,66,0
running,2023,8,5,2023-08-05T21:34:18Z,1609.34,9.46450370569266,567.875,161,148,56,46
running,2023,8,5,2023-08-05T21:41:33Z,1108.57,10.01209537212878,432.99,150,150,15,99
cycling,2023,8,6,2023-08-06T15:01:23Z,8046.72,11.521650988802836,3456.516,146,510,439,129
cycling,2023,8,6,2023-08-06T15:49:59Z,8046.72,9.031112290213132,2915.821,147,510,289,410
cycling,2023,8,6,2023-08-06T15:58:13Z,2240.84,5.888562788569264,491.935,141,510,7,186
running,2023,8,7,2023-08-07T22:58:57Z,1609.34,8.83478376216502,530.003,137,148,11,12
running,2023,8,7,2023-08-07T23:08:15Z,1609.34,9.300417303028086,558.108,135,148,13,7
running,2023,8,7,2023-08-07T23:17:51Z,1609.34,8.943782428120373,576.613,136,146,15,22
running,2023,8,7,2023-08-07T23:26:41Z,1609.34,8.837694728808238,530.244,141,148,20,9
running,2023,8,7,2023-08-07T23:29:28Z,487.19,8.14527892557941,147.936,148,148,0,4
running,2023,8,8,2023-08-08T19:13:31Z,1609.34,10.38018711375116,622.73,114,148,11,9
running,2023,8,8,2023-08-08T19:24:43Z,1609.34,10.348149499202547,672.154,122,148,11,11
running,2023,8,8,2023-08-08T19:35:16Z,1609.34,10.560001378713778,633.701,128,148,19,19
running,2023,8,8,2023-08-08T19:45:30Z,1609.34,10.22195255409032,613.331,127,146,11,7
running,2023,8,8,2023-08-08T19:46:28Z,161.61,9.23636484226343,55.657,132,152,0,2
running,2023,8,10,2023-08-10T00:17:29Z,1609.34,8.976707999308234,538.528,133,148,12,17
running,2023,8,10,2023-08-10T00:26:55Z,1609.34,8.973704751399465,566.224,134,148,18,11
running,2023,8,10,2023-08-10T00:35:48Z,1609.34,8.872776547116441,532.344,136,148,16,16
running,2023,8,10,2023-08-10T00:44:02Z,1609.34,8.242902121061155,494.609,146,148,9,7
running,2023,8,10,2023-08-10T00:44:12Z,11.39,14.537888076928455,6.172,144,148,0,0
running,2023,8,12,2023-08-12T01:39:15Z,1609.34,7.985234743058351,479.13,126,150,8,17
running,2023,8,12,2023-08-12T01:46:38Z,1609.34,7.38502299062032,443.119,158,150,11,4
running,2023,8,12,2023-08-12T01:54:28Z,1609.34,7.84051549311108,470.478,156,150,12,19
running,2023,8,12,2023-08-12T02:02:47Z,1609.34,8.167601553572778,498.564,157,148,12,4
running,2023,8,12,2023-08-12T02:10:59Z,1609.34,8.202569878266972,492.192,157,150,12,12
running,2023,8,12,2023-08-12T02:13:52Z,574.38,7.9709965830410106,170.692,162,150,4,8
cycling,2023,8,12,2023-08-12T14:48:34Z,8046.72,11.566366322523933,3672.977,150,510,485,70
cycling,2023,8,12,2023-08-12T15:29:16Z,7977.77,8.108344468540812,2411.644,140,510,93,513
running,2023,8,14,2023-08-14T03:36:06Z,1609.34,8.337707025779608,500.299,132,148,10,28
running,2023,8,14,2023-08-14T03:44:03Z,1609.34,7.947378815387556,476.903,144,148,25,6
running,2023,8,14,2023-08-14T03:51:50Z,1609.34,7.779119345108179,466.693,147,148,11,7
running,2023,8,14,2023-08-14T04:00:34Z,1609.34,8.72840986070062,523.768,144,148,26,26
running,2023,8,14,2023-08-14T04:02:20Z,364.51,7.576950141788982,102.978,153,148,3,8
running,2023,8,15,2023-08-15T03:29:55Z,1353.43,8.759766003243959,441.947,130,150,9,27
running,2023,8,15,2023-08-15T03:30:38Z,207.82,5.476195080018988,42.433,125,162,0,0
running,2023,8,15,2023-08-15T03:31:19Z,134.95,8.135396876534122,40.932,131,150,0,0
running,2023,8,15,2023-08-15T03:31:59Z,200.45,5.432935690081628,40.599,134,168,0,0
running,2023,8,15,2023-08-15T03:32:40Z,122.92,8.937821893346552,40.964,141,152,0,0
running,2023,8,15,2023-08-15T03:33:22Z,205.39,5.4055629790272075,41.395,141,166,0,0
running,2023,8,15,2023-08-15T03:34:03Z,121.38,9.110870754732677,41.223,148,132,0,0
running,2023,8,15,2023-08-15T03:34:44Z,196.08,5.5740655656552365,40.745,148,170,0,0
running,2023,8,15,2023-08-15T03:35:25Z,128.14,8.57767940579885,40.973,152,150,0,0
running,2023,8,15,2023-08-15T03:36:06Z,188.39,5.833493584587429,40.968,149,160,0,0
running,2023,8,15,2023-08-15T03:36:51Z,134.67,9.10468550642668,45.717,148,150,0,2
running,2023,8,15,2023-08-15T03:37:32Z,215.78,5.110002572286722,41.107,144,168,0,0
running,2023,8,15,2023-08-15T03:38:15Z,147.12,7.7142374178697155,42.316,153,150,2,0
running,2023,8,15,2023-08-15T03:38:56Z,195.57,5.609034609354454,40.896,154,168,0,0
running,2023,8,15,2023-08-15T03:39:44Z,129.89,9.923197743963375,48.059,156,150,0,0
running,2023,8,15,2023-08-15T03:40:25Z,202.35,5.4795512772079675,41.336,153,152,0,2
running,2023,8,15,2023-08-15T03:40:58Z,99.65,8.952738151513017,33.26,163,150,0,0
running,2023,8,15,2023-08-15T03:41:39Z,188.51,5.8044586673735115,40.791,164,166,0,0
running,2023,8,15,2023-08-15T03:42:20Z,112.85,9.641410317014019,40.561,171,148,0,0
running,2023,8,15,2023-08-15T03:43:00Z,199.75,5.413199495849243,40.313,161,136,0,0
running,2023,8,15,2023-08-15T03:46:38Z,288.27,20.152068746756573,216.54,129,80,0,0
running,2023,8,15,2023-08-15T03:54:41Z,1527.45,8.057195404605887,483.908,163,144,2,0
running,2023,8,15,2023-08-15T04:00:43Z,852.19,11.31746983203924,359.501,144,136,10,2
running,2023,8,16,2023-08-16T13:11:49Z,1609.34,9.089259065378855,545.378,130,150,12,30
running,2023,8,16,2023-08-16T13:21:42Z,1609.34,9.195201749034283,593.135,141,148,11,9
running,2023,8,16,2023-08-16T13:30:41Z,1609.34,8.979713258096083,538.808,152,150,8,5
running,2023,8,16,2023-08-16T13:40:10Z,1609.34,9.494656106878937,569.674,148,150,22,12
running,2023,8,16,2023-08-16T13:48:44Z,1609.34,8.553062341177615,513.185,151,150,9,10
running,2023,8,16,2023-08-16T13:57:08Z,1609.34,8.403008615893796,504.254,156,150,11,9
running,2023,8,16,2023-08-16T13:57:17Z,19.12,10.023319694294843,7.146,154,150,0,0
running,2023,8,18,2023-08-18T22:42:13Z,1609.34,9.028072535150791,541.613,132,148,16,12
running,2023,8,18,2023-08-18T22:51:28Z,1609.34,9.23954650428281,554.422,133,148,20,14
running,2023,8,18,2023-08-18T23:00:35Z,1609.34,9.129477025845132,547.756,126,148,0,17
running,2023,8,18,2023-08-18T23:09:20Z,1609.34,8.739786087303031,524.389,134,148,21,7
running,2023,8,18,2023-08-18T23:09:43Z,60.82,8.967704280151455,20.334,139,148,0,3
running,2023,8,19,2023-08-19T17:59:55Z,1609.34,9.080028267411306,616.47,128,148,27,45
running,2023,8,19,2023-08-19T18:09:10Z,1609.34,9.25229510242601,555.091,141,150,34,17
running,2023,8,19,2023-08-19T18:18:16Z,1609.34,9.101596030516797,546.107,139,150,12,15
running,2023,8,19,2023-08-19T18:27:21Z,1609.34,9.089259065378855,545.417,148,152,45,5
running,2023,8,19,2023-08-19T18:36:18Z,1609.34,8.94676567776284,536.718,142,150,6,24
running,2023,8,19,2023-08-19T18:44:42Z,1609.34,8.397746869734815,503.936,145,150,11,17
running,2023,8,19,2023-08-19T18:51:09Z,1136.9,9.01290440253125,382.073,143,150,11,26
cycling,2023,8,20,2023-08-20T01:17:31Z,8046.72,10.332204738803158,3100.244,129,510,165,136
cycling,2023,8,20,2023-08-20T02:07:14Z,6786.28,11.728204417111062,2967.826,123,510,133,154
running,2023,8,22,2023-08-22T03:04:14Z,1609.34,7.10527245084318,426.267,132,152,12,9
running,2023,8,22,2023-08-22T03:11:20Z,1609.34,7.09212149707377,425.534,156,152,12,7
running,2023,8,22,2023-08-22T03:18:14Z,1609.34,6.905871138499743,414.309,156,152,10,14
running,2023,8,22,2023-08-22T03:18:28Z,39.71,6.183126671722683,9.154,165,152,0,0
running,2023,8,23,2023-08-23T03:32:39Z,1609.34,9.868433959504415,592.207,129,148,11,9
running,2023,8,23,2023-08-23T03:43:07Z,1609.34,9.930545539405037,627.7,135,146,19,22
running,2023,8,23,2023-08-23T03:52:19Z,1609.34,9.207828184666324,552.526,143,148,18,4
running,2023,8,23,2023-08-23T03:54:00Z,296.93,8.80577921928201,97.467,148,146,0,6
running,2023,8,23,2023-08-23T21:22:26Z,1609.34,8.517752779273739,511.113,135,150,12,13
running,2023,8,23,2023-08-23T21:30:34Z,1609.34,8.135396876534122,488.092,135,150,18,24
running,2023,8,23,2023-08-23T21:38:45Z,1609.34,8.190046870819236,491.401,136,150,16,2
running,2023,8,23,2023-08-23T21:47:02Z,1609.34,8.273412554575263,496.442,134,148,12,24
running,2023,8,23,2023-08-23T21:55:10Z,1609.34,8.140334901952352,488.459,146,150,16,9
running,2023,8,23,2023-08-23T21:55:20Z,8.48,16.00382070521062,5.058,143,144,0,0
running,2023,8,24,2023-08-24T23:00:57Z,1609.34,8.940801167311001,536.453,131,148,13,13
running,2023,8,24,2023-08-24T23:09:52Z,1609.34,8.9081379946639,534.474,143,150,19,17
running,2023,8,24,2023-08-24T23:18:15Z,1609.34,8.382001094354061,502.918,150,148,21,28
running,2023,8,24,2023-08-24T23:26:05Z,1609.34,7.849693737762072,470.96,161,150,16,6
running,2023,8,24,2023-08-24T23:26:46Z,134.37,7.646067132820126,38.309,166,150,0,0
running,2023,8,25,2023-08-25T22:37:18Z,1609.34,8.878650613019861,560.571,129,148,14,14
running,2023,8,25,2023-08-25T22:46:18Z,1609.34,9.00080654427282,540.012,136,150,19,28
running,2023,8,25,2023-08-25T22:54:35Z,1315.52,9.255487750839544,497.506,136,148,17,9
running,2023,8,25,2023-08-25T22:55:56Z,114.21,18.96916796459194,80.764,115,108,0,5
running,2023,8,25,2023-08-25T23:04:40Z,1609.34,8.736939251443975,524.182,144,148,17,7
running,2023,8,25,2023-08-25T23:06:00Z,265.76,7.881987511587717,78.099,152,150,0,2
running,2023,8,26,2023-08-26T16:59:07Z,1609.34,9.160656933720288,619.143,126,150,9,4
running,2023,8,26,2023-08-26T17:07:55Z,1609.34,8.797114956357166,527.83,133,152,7,5
running,2023,8,26,2023-08-26T17:18:47Z,1609.34,10.087402595687477,652.06,130,148,31,41
running,2023,8,26,2023-08-26T17:30:10Z,1609.34,10.997295408746616,682.719,137,148,35,21
running,2023,8,26,2023-08-26T17:42:59Z,1609.34,11.990345776456415,769.286,136,152,59,34
running,2023,8,26,2023-08-26T17:52:11Z,1609.34,9.195201749034283,551.805,143,146,31,65
running,2023,8,26,2023-08-26T17:54:47Z,518.11,7.770105301834589,150.086,150,150,7,13
running,2023,8,27,2023-08-27T23:41:24Z,720.04,8.222686542591354,220.745,116,150,9,5
running,2023,8,27,2023-08-27T23:47:57Z,1564.39,6.732530999481175,392.717,141,160,17,17
running,2023,8,27,2023-08-27T23:52:55Z,834.16,9.613764696033332,298.955,154,148,10,7
running,2023,8,27,2023-08-27T23:59:22Z,1575.45,6.575730203955136,386.218,161,162,16,17
running,2023,8,28,2023-08-28T00:04:49Z,829.33,10.601740514598024,327.787,154,134,8,10
running,2023,8,28,2023-08-28T00:11:17Z,1567.71,6.632641815512612,387.66,181,162,17,14
running,2023,8,28,2023-08-28T00:12:56Z,151.92,17.428462314446396,98.694,163,102,0,5
running,2023,8,28,2023-08-28T00:20:35Z,1263.95,9.648346583429138,454.696,157,148,11,7
running,2023,8,28,2023-08-28T23:59:34Z,1609.34,8.940801167311001,536.536,132,150,9,17
running,2023,8,29,2023-08-29T00:08:43Z,1609.34,8.67477474189295,548.987,135,148,12,4
running,2023,8,29,2023-08-29T00:17:20Z,1609.34,8.619024261546594,517.172,138,148,11,33
running,2023,8,29,2023-08-29T00:25:41Z,1609.34,8.335116066480111,500.133,143,148,2,2
running,2023,8,29,2023-08-29T00:34:37Z,1609.34,8.736939251443975,536,142,148,11,13
running,2023,8,29,2023-08-29T00:43:24Z,1609.34,8.785589093328857,527.061,142,148,31,10
running,2023,8,29,2023-08-29T00:43:33Z,15.82,13.007955141577597,7.672,139,146,0,0
running,2023,8,29,2023-08-29T23:47:53Z,1609.34,8.861051701993063,531.698,129,150,16,13
running,2023,8,29,2023-08-29T23:56:37Z,1609.34,8.553062341177615,523.653,136,148,18,17
running,2023,8,30,2023-08-30T00:04:40Z,1609.34,8.049941026990698,482.979,141,150,17,10
running,2023,8,30,2023-08-30T00:07:50Z,615.09,8.123077983625985,186.282,141,148,2,8
running,2023,8,31,2023-08-31T13:33:19Z,1609.34,10.280721924849752,616.931,128,150,51,7
running,2023,8,31,2023-08-31T13:43:39Z,1609.34,10.332204738803158,619.969,139,150,65,43
running,2023,8,31,2023-08-31T13:53:00Z,1609.34,9.339276985352717,560.401,139,150,10,49
running,2023,8,31,2023-08-31T14:02:58Z,1609.34,9.974861845270732,598.489,135,150,21,41
running,2023,8,31,2023-08-31T14:03:04Z,4.47,21.824575672850283,3.632,141,136,0,0
cycling,2023,9,1,2023-09-01T02:49:31Z,8046.72,12.049597260526955,3882.82,149,510,391,188
cycling,2023,9,1,2023-09-01T02:59:23Z,2468.86,6.401528282084248,589.195,132,510,0,204
cycling,2023,9,2,2023-09-02T15:11:45Z,8046.72,13.762136224696253,4129.107,143,510,389,371
cycling,2023,9,2,2023-09-02T15:14:01Z,556.28,6.311153765160706,130.889,120,510,0,16
running,2023,9,4,2023-09-04T19:02:26Z,1609.34,9.043291807799394,571.98,108,148,7,3
running,2023,9,4,2023-09-04T19:11:33Z,1609.34,9.120164400521253,547.224,125,148,7,4
running,2023,9,4,2023-09-04T19:20:39Z,1609.34,8.937821893346552,545.766,123,146,2,7
running,2023,9,4,2023-09-04T19:29:40Z,1609.34,9.01593395022958,541,125,148,4,12
running,2023,9,4,2023-09-04T19:38:37Z,1609.34,8.961711828243569,537.654,130,148,7,2
running,2023,9,4,2023-09-04T19:44:02Z,964.51,8.641238241602126,310.726,130,148,0,0
running,2023,9,6,2023-09-06T00:12:03Z,1609.34,10.133133170356253,608.035,127,144,10,4
running,2023,9,6,2023-09-06T00:22:51Z,1609.34,10.064691745565852,647.966,132,150,15,12
running,2023,9,6,2023-09-06T00:32:31Z,1609.34,9.665730991687568,580.019,127,150,14,11
running,2023,9,6,2023-09-06T00:42:24Z,1609.34,9.058562479545087,592.524,125,146,0,11
running,2023,9,6,2023-09-06T00:42:36Z,13.93,14.320557128634812,7.438,134,148,0,0
running,2023,9,6,2023-09-06T23:39:50Z,1609.34,9.71122501880268,582.705,128,146,11,18
running,2023,9,6,2023-09-06T23:50:27Z,1609.34,9.857553657454245,636.946,127,146,24,10
running,2023,9,7,2023-09-07T00:00:41Z,1609.34,9.323046055590199,614.178,131,148,3,4
running,2023,9,7,2023-09-07T00:10:25Z,1609.34,9.742972576074465,584.593,135,148,15,13
running,2023,9,7,2023-09-07T00:20:15Z,1609.34,9.586277162949607,589.922,125,146,4,11
running,2023,9,7,2023-09-07T00:20:31Z,10.32,16.506094462728,6.351,125,106,0,0
running,2023,9,7,2023-09-07T23:29:37Z,1609.34,10.34415869723602,672.863,128,140,11,9
running,2023,9,7,2023-09-07T23:39:22Z,1609.34,9.735899637725227,584.182,140,148,15,7
running,2023,9,7,2023-09-07T23:49:12Z,1609.34,9.843083853920367,590.588,135,148,2,9
running,2023,9,7,2023-09-07T23:59:45Z,1609.34,10.35614034823668,632.856,134,146,16,9
running,2023,9,8,2023-09-08T00:03:46Z,660.95,9.669215393631218,238.27,135,148,4,7
running,2023,9,8,2023-09-08T17:19:52Z,1609.34,8.731251139952148,523.809,132,152,11,18
running,2023,9,8,2023-09-08T17:28:35Z,1609.34,8.708572565562662,522.549,141,150,22,18
running,2023,9,8,2023-09-08T17:37:09Z,1609.34,8.57767940579885,514.647,142,150,21,7
running,2023,9,8,2023-09-08T17:38:13Z,206.83,7.949734292214878,61.294,148,148,0,6
cycling,2023,9,9,2023-09-09T15:27:29Z,7597.1,13.37775735757257,3789.533,130,510,434,70
cycling,2023,9,9,2023-09-09T16:15:42Z,8046.72,8.982720529783322,2694.959,130,510,113,436
cycling,2023,9,9,2023-09-09T16:23:15Z,1249.16,9.672702308666787,450.509,132,510,23,69
cycling,2023,9,9,2023-09-09T18:44:54Z,8046.72,8.445341153001573,2533.425,131,510,284,130
cycling,2023,9,9,2023-09-09T19:53:13Z,8046.72,13.66398548239073,4099.382,131,510,336,326
cycling,2023,9,9,2023-09-09T20:48:20Z,8046.72,11.024415742676943,3306.734,133,510,342,222
